COMPUTADORAS,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,categoria
Servidores,,,,,,
70020589,Gabinete TT V350 CA-1S3-00M1WN-03,U$s 351.54,$ 101947.76,+10.5%,,INFORMATICA - Gabinetes y Fuentes
70020590,Gabinete TT V350 CA-1S3-00M6WN-03,U$s 347.41,$ 100747.74,+10.5%,,INFORMATICA - Gabinetes y Fuentes
70020591,Gabinete TT View 51 CA-1Q6-00M1WN-00,U$s 517.92,$ 150197.09,+10.5%,,INFORMATICA - Gabinetes y Fuentes
70020592,Gabinete TT View 51 CA-1Q6-00M6WN-00,U$s 544.71,$ 157966.19,+10.5%,,INFORMATICA - Gabinetes y Fuentes
70020594,Gabinete TT Divider 170 CA-1S4-00S1WN-00,U$s 205.74,$ 59665.18,+10.5%,,INFORMATICA - Gabinetes y Fuentes
70020593,Gabinete TT Divider 170 CA-1S4-00S6WN-00,U$s 227.96,$ 66108.40,+10.5%,,INFORMATICA - Gabinetes y Fuentes
69110001,Guia Gabinete SHURE ATX-119 GUI119,U$s 41.20,$ 11947.42,+21%,,INFORMATICA - Gabinetes y Fuentes
69110003,Rack 19p 06u GLC R6U,U$s 152.49,$ 44221.23,+21%,,INFORMATICA - Gabinetes y Fuentes
69114031,Rack 19p 09u PROSOFT 9U600450,U$s 138.34,$ 40117.73,+21%,,INFORMATICA - Gabinetes y Fuentes
19344,Rack 19p 45u GLC RACKP-45U-800,U$s 900.50,$ 261143.84,+21%,Ver Detalles,INFORMATICA - Gabinetes y Fuentes
9547,Rack Acc Canal de Tension 5T C/T GLC R1031,U$s 37.10,$ 10758.42,+21%,,INFORMATICA - Gabinetes y Fuentes
69127006,Rack Accesorios GENROD 190646ST Tuerca y 20 Tornil,U$s 18.50,$ 5365.58,+21%,,INFORMATICA - Gabinetes y Fuentes
69114036,Tester de Fuente MILEC MILTES22,U$s 15.56,$ 4512.98,+21%,Ver Detalles,INFORMATICA - Gabinetes y Fuentes
Productos de Limpieza,,,,,,
6074,Aerosol CHEMETIC Foam Espuma Limpiadora 440C,U$s 9.14,$ 2649.44,+21%,,INFORMATICA - Productos de Limpieza
8061,Aerosol NISUTA NS-ALIS Alcohol Isopropilico 440cc,U$s 7.43,$ 2156.15,+21%,,INFORMATICA - Productos de Limpieza
19400,Aerosol NISUTA NS-LIPA2 LIMPA PANTALLAS 150CC,U$s 5.55,$ 1609.50,+21%,Ver Detalles,INFORMATICA - Productos de Limpieza
6038,Aerosol NISUTA NS-SOGA Aire Comprimido 440cc,U$s 17.29,$ 5013.23,+21%,,INFORMATICA - Productos de Limpieza
69137002,Aire Comp NETMAK NM-AC160 160GR REMOVEDOR PAR,U$s 11.49,$ 3332.10,+21%,Ver Detalles,INFORMATICA - Productos de Limpieza
70020286,Aire Comprimido GTC ADG-001 400ml,U$s 12.08,$ 3502.91,+21%,,INFORMATICA - Productos de Limpieza
70020287,Alcohol Isopropilico 250 Ml MILEC A250ML,U$s 6.81,$ 1973.74,+21%,,INFORMATICA - Productos de Limpieza
69159006,Alcohol Isopropilico EDELTA AIED 330cc 235g Aeroso,U$s 7.18,$ 2083.65,+21%,,INFORMATICA - Productos de Limpieza
69159004,Aspiradora USB NOGA NG-VACUM,U$s 2.48,$ 718.91,+21%,Ver Detalles,INFORMATICA - Productos de Limpieza
6036,Grasa Siliconada 00.6CC MILEC HY410 BLANCA 1,U$s 2.56,$ 742.40,+21%,,INFORMATICA - Productos de Limpieza
69118016,Grasa Siliconada 60.0CC MILEC HY412,U$s 6.96,$ 2016.95,+21%,,INFORMATICA - Productos de Limpieza
6011,Kit Limpia Pantalla EDELTA KLP 120CC + 36 PAÑOS,U$s 6.42,$ 1861.80,+21%,Ver Detalles,INFORMATICA - Productos de Limpieza
69159005,Kit Limpia Pantalla EDELTA KLP2,U$s 2.16,$ 625.53,+21%,,INFORMATICA - Productos de Limpieza
70020288,Limpia Pantalla NORCEL NCSPRAY 35Ml + 3 Paños,U$s 5.06,$ 1466.82,+21%,,INFORMATICA - Productos de Limpieza
69159000,Limpieza EACH PCKIT (PC) SPRAY 150 ML + PAÑO,U$s 5.58,$ 1618.20,+21%,,INFORMATICA - Productos de Limpieza
Monitores,,,,,,
165,Fuente 12v 3A 5.5x2.1mm 36w MILEC FNM1,U$s 16.48,$ 4778.91,+21%,,INFORMATICA - Monitores
70020750,Monitor LED 19 HD LG 19M38A-B	,U$s 142.04,$ 41192.47,+21%,,INFORMATICA - Monitores
19561,Monitor LED 19 HD PHILIPS 193V5LSB2-55,U$s 140.38,$ 40709.62,+21%,Ver Detalles,INFORMATICA - Monitores
70020751,Monitor LED 20 FHD LG 20MK400H-B,U$s 161.78,$ 46915.33,+21%,,INFORMATICA - Monitores
70020752,Monitor LED 22 FHD LG 22MK600M,U$s 221.79,$ 64317.94,+21%,,INFORMATICA - Monitores
70020748,Monitor LED 22 FHD LG AMD FREESYNC,U$s 260.27,$ 75478.59,+21%,,INFORMATICA - Monitores
3541,Monitor LED 22 HD PHILIPS 221V8/77,U$s 167.25,$ 48502.21,+21%,Ver Detalles,INFORMATICA - Monitores
10019601,Monitor LED 24 FHD ACER UM.FV6AA.014,U$s 277.56,$ 80490.95,+21%,Ver Detalles,INFORMATICA - Monitores
1749137,Monitor LED 24 FHD HP 1RM28AA,U$s 256.49,$ 74381.23,+21%,Ver Detalles,INFORMATICA - Monitores
1749156,Monitor LED 24 FHD IC3 HDMI IPS EULCD-2400DFE,U$s 234.70,$ 68062.42,+21%,Ver Detalles,INFORMATICA - Monitores
19566,Monitor LED 24 FHD KANJI KJ-24TM005,U$s 186.94,$ 54213.47,+21%,Ver Detalles,INFORMATICA - Monitores
70020756,Monitor LED 24 FHD LG 24MK430H-B,U$s 187.52,$ 54380.22,+21%,,INFORMATICA - Monitores
70020754,Monitor LED 24 FHD LG 24MK600M,U$s 241.87,$ 70142.59,+21%,,INFORMATICA - Monitores
1749068,Monitor LED 24 FHD PHILIPS 241V8L/77,U$s 188.03,$ 54527.83,+21%,Ver Detalles,INFORMATICA - Monitores
70020757,Monitor LED 27 FHD LG 27MK400H-B,U$s 275.75,$ 79967.50,+21%,,INFORMATICA - Monitores
70020755,Monitor LED 32 FHD LG 32MN500M-B,U$s 466.23,$ 135205.83,+21%,,INFORMATICA - Monitores
70020083,Soporte TV Escritorio Doble KLIPXTREME KPM-310,U$s 42.89,$ 12438.97,+21%,,INFORMATICA - Monitores
174,Splitter Video HDMI 2 Sal NETMAK NM-SPLIT USB S/Fu,U$s 18.12,$ 5255.96,+21%,Ver Detalles,INFORMATICA - Monitores
7311,Splitter Video VGA 4 Sal NISUTA NS-VSVG4,U$s 49.91,$ 14473.90,+21%,Ver Detalles,INFORMATICA - Monitores
293,Splitter Video VGA 8 Sal MANHATTAN SP8VGA,U$s 45.77,$ 13273.30,+21%,Ver Detalles,INFORMATICA - Monitores
150,Switch KVM HDMI 02 P NISUTA NS-KVMUV2 c/Cables,U$s 39.79,$ 11539.97,+21%,Ver Detalles,INFORMATICA - Monitores
586005,Switch KVM HDMI 03 P FREE HS3 c/Control,U$s 20.48,$ 5940.65,+21%,,INFORMATICA - Monitores
135,Switch KVM HDMI 04 P NISUTA NW-SWH4,U$s 87.21,$ 25290.90,+21%,Ver Detalles,INFORMATICA - Monitores
172,Switch KVM HDMI 05 P MILEC HS5 C/Control,U$s 25.08,$ 7274.36,+21%,,INFORMATICA - Monitores
130,Switch KVM PS2 02 P KANJI KJKVM2PS2 C/CABLES,U$s 33.74,$ 9784.60,+21%,,INFORMATICA - Monitores
149,Switch KVM PS2 16 P TRENDNET TK-1601R,U$s 397.48,$ 115268.62,+10.5%,,INFORMATICA - Monitores
173,Switch KVM USB 02 P NISUTA NSKVMUV2 c/Cables,U$s 43.98,$ 12755.65,+21%,Ver Detalles,INFORMATICA - Monitores
69125004,Switch KVM USB 04 P MILEC FJ-104UK S/CABLES,U$s 37.62,$ 10909.80,+21%,,INFORMATICA - Monitores
164,Switch KVM USB 04 P TRENDNET TK-407K C/CABLES,U$s 116.19,$ 33695.10,+21%,Ver Detalles,INFORMATICA - Monitores
142,Switch KVM USB 16 P TRENDNET TK-1603R,U$s 454.03,$ 131668.41,+10.5%,,INFORMATICA - Monitores
140,Switch VGA Manual 2 Puertos MILEC SWVG2,U$s 7.41,$ 2147.45,+21%,Ver Detalles,INFORMATICA - Monitores
141,Switch VGA Manual 4 Puertos NISUTA NS-SWVG4,U$s 17.47,$ 5066.01,+21%,Ver Detalles,INFORMATICA - Monitores
Microprocesadores,,,,,,
70020152,Cooler ALSEYE H121Z AMD FM1/2 AM2/3 INTEL 1150/1/5,U$s 17.51,$ 5076.74,+21%,Ver Detalles,INFORMATICA - Microprocesadores
70020307,Cooler COOLERMASTER Ml360l V2 ARGB Water,U$s 246.57,$ 71505.30,+21%,Ver Detalles,INFORMATICA - Microprocesadores
69118014,Cooler NETMAK NM-K1150 INTEL - AMD,U$s 9.77,$ 2831.85,+21%,Ver Detalles,INFORMATICA - Microprocesadores
9406,Cooler NISUTA NS-CO115 INTEL 1150/51/55/56/1200,U$s 22.51,$ 6527.03,+21%,Ver Detalles,INFORMATICA - Microprocesadores
69119001,Cooler NOGA I5079-90F11 INTEL 1150/51/55/56,U$s 11.91,$ 3453.90,+21%,,INFORMATICA - Microprocesadores
407,Cooler NOGA NG-775 (INTEL) SOK 775,U$s 7.99,$ 2317.10,+21%,Ver Detalles,INFORMATICA - Microprocesadores
4528,Cooler NOGA NG-AMCOOLER NOGA NG-AM33 (AMD) SOK AM3,U$s 7.45,$ 2160.50,+21%,Ver Detalles,INFORMATICA - Microprocesadores
69158003,Cooler ZALMAN CNPS80F 0775/1150/51/55/56/FM1/2 AM2,U$s 19.56,$ 5671.24,+21%,Ver Detalles,INFORMATICA - Microprocesadores
70020684,Micro AMD AM4 Ryzen 3 3200G,U$s 278.59,$ 80790.81,+10.5%,,INFORMATICA - Microprocesadores
70020685,Micro AMD AM4 Ryzen 3 4100SV,U$s 227.37,$ 65935.85,+10.5%,,INFORMATICA - Microprocesadores
70020687,Micro AMD AM4 Ryzen 5 3600SV,U$s 481.73,$ 139701.41,+10.5%,,INFORMATICA - Microprocesadores
70020688,Micro AMD AM4 Ryzen 5 4600G,U$s 340.21,$ 98661.19,+10.5%,,INFORMATICA - Microprocesadores
70020784,Micro AMD AM4 Ryzen 5 5600G CV,U$s 507.65,$ 147218.79,+10.5%,,INFORMATICA - Microprocesadores
70020785,Micro AMD AM4 Ryzen 5 5600X SV,U$s 508.99,$ 147606.52,+10.5%,,INFORMATICA - Microprocesadores
70020692,Micro AMD AM4 Ryzen 7 5700G,U$s 698.71,$ 202624.74,+10.5%,,INFORMATICA - Microprocesadores
70020786,Micro AMD AM4 Ryzen 7 5700X SV SC,U$s 1088.38,$ 315629.62,+10.5%,,INFORMATICA - Microprocesadores
70020691,Micro AMD AM5 Ryzen 5 7600,U$s 529.72,$ 153618.22,+10.5%,,INFORMATICA - Microprocesadores
70020787,Micro AMD AM5 Ryzen 9 7900X3D CV SC,U$s 2137.69,$ 619929.81,+10.5%,,INFORMATICA - Microprocesadores
70020642,Micro INTEL 1200 Celeron G5900 CV,U$s 138.41,$ 40139.48,+10.5%,,INFORMATICA - Microprocesadores
70020641,Micro INTEL 1200 Celeron G6900 CV,U$s 213.71,$ 61974.74,+10.5%,,INFORMATICA - Microprocesadores
70020645,Micro INTEL 1200 Core I3 10105 Comet Lake ,U$s 501.15,$ 145334.37,+10.5%,,INFORMATICA - Microprocesadores
70020646,Micro INTEL 1200 Core I3 10105F SV CometLake ,U$s 277.95,$ 80606.37,+10.5%,,INFORMATICA - Microprocesadores
70020647,Micro INTEL 1200 Core I5 10400 CometLake ,U$s 645.78,$ 187275.62,+10.5%,,INFORMATICA - Microprocesadores
70020792,Micro INTEL 1200 Core I5 10400F SV Comet Lake ,U$s 564.01,$ 163562.90,+10.5%,,INFORMATICA - Microprocesadores
70020651,Micro INTEL 1200 Core I5 11400 Rocket Lake ,U$s 415.73,$ 120561.70,+10.5%,,INFORMATICA - Microprocesadores
70020793,Micro INTEL 1200 Core I7 10700 Comet Lake ,U$s 1398.19,$ 405474.52,+10.5%,,INFORMATICA - Microprocesadores
70020794,Micro INTEL 1200 Core I7 10700F SV Comet Lake ,U$s 1241.59,$ 360060.52,+10.5%,,INFORMATICA - Microprocesadores
70020797,Micro INTEL 1200 Core i7 11700 Rocket Lake,U$s 720.47,$ 208936.30,+10.5%,,INFORMATICA - Microprocesadores
70020788,Micro INTEL 1700 Core I5 12400 CV Alder Lake,U$s 1047.31,$ 303718.74,+10.5%,,INFORMATICA - Microprocesadores
70020789,Micro INTEL 1700 Core I5 12400F SV Alder Lake,U$s 874.06,$ 253477.11,+10.5%,,INFORMATICA - Microprocesadores
70020796,Micro INTEL 1700 Core I5 13400 CV Raptor Lake,U$s 561.71,$ 162894.45,+10.5%,,INFORMATICA - Microprocesadores
70020790,Micro INTEL 1700 Core I7 12700 CV Alder Lake,U$s 1893.19,$ 549026.55,+10.5%,,INFORMATICA - Microprocesadores
70020791,Micro INTEL 1700 Core I7 12700K SC Alder Lake,U$s 2039.00,$ 591309.71,+10.5%,,INFORMATICA - Microprocesadores
Placas Madre,,,,,,
70020802,Mother  AMD AM4 GIGABYTE B550M DSH3 AC DDR4,U$s 412.82,$ 119718.96,+10.5%,,INFORMATICA - Placas Madre
70020798,Mother AMD AM4 GIGABYTE B450M DS3H V2 1.0,U$s 296.33,$ 85934.54,+10.5%,,INFORMATICA - Placas Madre
70020799,Mother AMD AM4 GIGABYTE B550 AORUS ELITE V,U$s 475.48,$ 137890.36,+10.5%,,INFORMATICA - Placas Madre
70020801,Mother AMD AM4 GIGABYTE B550 AORUS PRO AC ,U$s 680.29,$ 197284.39,+10.5%,,INFORMATICA - Placas Madre
70020003,Mother Integrado ASUS Prime J4005I-C2,U$s 99.90,$ 28971.00,+10.5%,Ver Detalles,INFORMATICA - Placas Madre
1278,Mother Integrado BIOSTAR A68N-2100K,U$s 91.71,$ 26594.74,+10.5%,Ver Detalles,INFORMATICA - Placas Madre
70020230,Mother Integrado BIOSTAR A68N-5600E,U$s 156.92,$ 45506.22,+10.5%,Ver Detalles,INFORMATICA - Placas Madre
70020667,Mother INTEL 1200  MSI B560M PRO-VDH,U$s 337.39,$ 97842.52,+10.5%,,INFORMATICA - Placas Madre
70020656,Mother INTEL 1200 GIGABYTE  B560M AORUS PRO AX,U$s 557.55,$ 161690.37,+10.5%,,INFORMATICA - Placas Madre
70020803,Mother INTEL 1200 GIGABYTE  B560M AORUS PRO DDR4,U$s 447.09,$ 129656.68,+10.5%,,INFORMATICA - Placas Madre
70020663,Mother INTEL 1200 GIGABYTE  H510M H 1.0,U$s 279.48,$ 81049.78,+10.5%,,INFORMATICA - Placas Madre
70020664,Mother INTEL 1200 GIGABYTE  H510M S2H V2,U$s 284.94,$ 82633.18,+10.5%,,INFORMATICA - Placas Madre
70020809,Mother INTEL 1200 GIGABYTE  Z590 UD AC DDR4,U$s 553.63,$ 160554.15,+10.5%,,INFORMATICA - Placas Madre
70020655,Mother INTEL 1200 GIGABYTE B560 AORUS PRO AX,U$s 583.61,$ 169247.48,+10.5%,,INFORMATICA - Placas Madre
70020671,Mother INTEL 1200 MSI H410M-B PRO,U$s 257.18,$ 74581.04,+10.5%,,INFORMATICA - Placas Madre
70020668,Mother INTEL 1200 MSI H510M PRO-E,U$s 272.16,$ 78927.56,+10.5%,,INFORMATICA - Placas Madre
70020808,Mother INTEL 1338 GIGABYTE  N5105I H,U$s 335.34,$ 97248.02,+10.5%,,INFORMATICA - Placas Madre
70020658,Mother INTEL 1700 GIGABYTE  B660 DDR4,U$s 532.88,$ 154536.07,+10.5%,,INFORMATICA - Placas Madre
70020805,Mother INTEL 1700 GIGABYTE  B660M AORUS PRO DDR4,U$s 520.06,$ 150817.69,+10.5%,,INFORMATICA - Placas Madre
70020806,Mother INTEL 1700 GIGABYTE  B660M DS3H AX DDR4,U$s 463.19,$ 134324.81,+10.5%,,INFORMATICA - Placas Madre
70020665,Mother INTEL 1700 GIGABYTE H610M  S2H DDR4 1.3,U$s 332.31,$ 96368.74,+10.5%,,INFORMATICA - Placas Madre
70020807,Mother INTEL 1700 GIGABYTE H610M H DDR4 1.2,U$s 315.78,$ 91575.33,+10.5%,,INFORMATICA - Placas Madre
70020810,Mother INTEL 1700 GIGABYTE Z690 UD DDR4 1.1,U$s 743.89,$ 215729.26,+10.5%,,INFORMATICA - Placas Madre
Controladores,,,,,,
70020052,Capturadora de Video 1080P GALGA A5D-26D5-06,U$s 29.39,$ 8522.52,+21%,,INFORMATICA - Controladores
9004,Cargador USB-012V NOGA 2USB-12V 1000 MA,U$s 10.55,$ 3059.50,+21%,Ver Detalles,INFORMATICA - Controladores
1749016,Placa  PCI-E 2 MILEC PCIERAID SATA3 RAID 6Mb/Seg,U$s 43.58,$ 12636.75,+10.5%,,INFORMATICA - Controladores
8502,Placa PCI  2 Serie + 1 LPT ENCORE ENL-PC2S1P,U$s 24.29,$ 7044.10,+10.5%,Ver Detalles,INFORMATICA - Controladores
8506,Placa PCI - 4 USB ENCORE ENLUSB2-5PCI-BR,U$s 4.63,$ 1343.57,+10.5%,Ver Detalles,INFORMATICA - Controladores
2501,Placa PCI - 5 USB 2.0 KANJI KJPV5PCI,U$s 12.29,$ 3564.10,+21%,,INFORMATICA - Controladores
737,Placa PCI 1 Serie + 1 LPT NOGA KW-222-2N,U$s 19.63,$ 5692.70,+10.5%,Ver Detalles,INFORMATICA - Controladores
1360,Placa PCI 1 Serie MANHATTAN 158206,U$s 22.38,$ 6490.20,+10.5%,Ver Detalles,INFORMATICA - Controladores
8503,Placa PCI 2 Serie + 1 LPT KANJI KJPV2S1P,U$s 20.63,$ 5982.70,+10.5%,,INFORMATICA - Controladores
5556,Placa PCI 2 Serie MANHATTAN 158213,U$s 33.66,$ 9761.40,+10.5%,Ver Detalles,INFORMATICA - Controladores
8663,Placa PCI 2 Serie NOGA KW-239,U$s 17.05,$ 4944.50,+10.5%,Ver Detalles,INFORMATICA - Controladores
8500,Placa PCI FIREWARE IEEE 1394 NOGA KW-1582,U$s 12.81,$ 3714.90,+10.5%,Ver Detalles,INFORMATICA - Controladores
294,Placa PCI MANHATTAN 158220 1 Paralelo,U$s 30.12,$ 8734.80,+10.5%,Ver Detalles,INFORMATICA - Controladores
617,Placa PCI NOGA KW-220 1 Paralelo,U$s 15.63,$ 4532.70,+10.5%,Ver Detalles,INFORMATICA - Controladores
1551,Placa PCI NOGA KW-430 2SATA - 1IDE - 1 ESA,U$s 19.11,$ 5541.90,+10.5%,Ver Detalles,INFORMATICA - Controladores
70020386,Placa PCI-E 1 Serie + 1 LPT BKT 960726,U$s 39.31,$ 11398.74,+10.5%,,INFORMATICA - Controladores
2502,Placa PCI-E NOGA USB-304 4 USB 3.0,U$s 23.75,$ 6887.50,+10.5%,Ver Detalles,INFORMATICA - Controladores
6549,Puntero Laser Inalambrico LOGITECH R400 910-001354,U$s 38.88,$ 11275.78,+21%,Ver Detalles,INFORMATICA - Controladores
8036,Puntero Laser Inalambrico LOGITECH R500 910-005333,U$s 41.63,$ 12073.28,+21%,Ver Detalles,INFORMATICA - Controladores
69154006,Stream Deck 15B ELGATO 10GAA9901,U$s 222.41,$ 64498.90,+10.5%,Ver Detalles,INFORMATICA - Controladores
14100000,Stream Deck ELGATO Mini 6 Botones 10GAI9901,U$s 136.85,$ 39687.95,+21%,Ver Detalles,INFORMATICA - Controladores
958,USB Bluetooth KOUSB KO-USMO KO-UBT,U$s 7.95,$ 2305.50,+10.5%,,INFORMATICA - Controladores
7527,USB Bluetooth NOGA ES-869,U$s 4.23,$ 1226.70,+21%,Ver Detalles,INFORMATICA - Controladores
Adaptadores,,,,,,
1099,Adaptador Bahia 3 1/2 A 5 1/4 NOGA,U$s 3.99,$ 1157.10,+21%,,INFORMATICA - Adaptadores
1098,"Adaptador Bahia 5,25 MULTIFUNCIÓN NOGA",U$s 9.40,$ 2726.00,+21%,,INFORMATICA - Adaptadores
884,Adaptador IDE A COMPAC FLASH,U$s 13.03,$ 3778.70,+10.5%,,INFORMATICA - Adaptadores
5411,Adaptador IDE M  - SD H MILEC IDE-SD,U$s 25.69,$ 7450.10,+21%,,INFORMATICA - Adaptadores
3313,Adaptador IDE-SATA BIDIRECCIONAL NOGA,U$s 16.96,$ 4918.40,+10.5%,Ver Detalles,INFORMATICA - Adaptadores
8675,Data Switch Paralelo 2 SALIDAS MANHATTAN,U$s 3.64,$ 1055.60,+21%,,INFORMATICA - Adaptadores
Mouses,,,,,,
70021019,Mouse Gamer INAL. Logitech G502X Plus Gaming White,U$s 292.32,$ 84772.22,+10.5%,,INFORMATICA - Mouses
69111027,Mouse Gamer USB BKT M14,U$s 10.35,$ 3001.79,+10.5%,Ver Detalles,INFORMATICA - Mouses
69111026,Mouse Gamer USB BKT M34,U$s 12.06,$ 3497.98,+10.5%,Ver Detalles,INFORMATICA - Mouses
69111025,Mouse Gamer USB BKT M68,U$s 17.56,$ 5092.40,+10.5%,Ver Detalles,INFORMATICA - Mouses
69111028,Mouse Gamer USB BKT M95,U$s 19.20,$ 5566.55,+10.5%,Ver Detalles,INFORMATICA - Mouses
69111040,Mouse Gamer USB GENIUS X-G200,U$s 18.57,$ 5383.85,+10.5%,Ver Detalles,INFORMATICA - Mouses
70021016,Mouse Gamer USB Logitech  G502,U$s 161.13,$ 46727.41,+10.5%,,INFORMATICA - Mouses
70021013,Mouse Gamer USB Logitech G203 Gaming Lightsync Blu,U$s 72.87,$ 21132.59,+10.5%,,INFORMATICA - Mouses
69111039,Mouse Gamer USB LOGITECH G203 Lightsync Black,U$s 81.12,$ 23523.93,+10.5%,Ver Detalles,INFORMATICA - Mouses
70021014,Mouse Gamer USB Logitech G300S Optical Gaming,U$s 74.38,$ 21569.04,+10.5%,,INFORMATICA - Mouses
70021015,Mouse Gamer USB Logitech G403 Hero Gaming ,U$s 128.32,$ 37212.22,+10.5%,,INFORMATICA - Mouses
70021017,Mouse Gamer USB Logitech G502X Gaming Black,U$s 206.95,$ 60016.37,+10.5%,,INFORMATICA - Mouses
70021018,Mouse Gamer USB Logitech G502X Gaming White,U$s 206.95,$ 60016.37,+10.5%,,INFORMATICA - Mouses
69111023,Mouse Gamer USB LOGITECH MX518,U$s 65.13,$ 18887.41,+10.5%,Ver Detalles,INFORMATICA - Mouses
6704,Mouse Inalambrico A4TECH G7-300-2,U$s 25.88,$ 7505.20,+10.5%,Ver Detalles,INFORMATICA - Mouses
69124007,Mouse Inalambrico GENIUS NX-7010,U$s 21.53,$ 6243.41,+10.5%,Ver Detalles,INFORMATICA - Mouses
70020509,Mouse Inalambrico KANJI KJ-MOUSEI002,U$s 5.85,$ 1697.37,+10.5%,,INFORMATICA - Mouses
69124022,Mouse Inalambrico KOLKE KEM-365 Gris,U$s 8.21,$ 2380.90,+10.5%,,INFORMATICA - Mouses
69124012,Mouse Inalambrico KOLKE KM-200WG Gris,U$s 5.30,$ 1537.58,+10.5%,,INFORMATICA - Mouses
69124009,Mouse Inalambrico LOGITECH M170,U$s 27.28,$ 7910.62,+10.5%,Ver Detalles,INFORMATICA - Mouses
9068,Mouse Inalambrico LOGITECH M185,U$s 41.15,$ 11934.08,+10.5%,Ver Detalles,INFORMATICA - Mouses
69124025,Mouse Inalambrico LOGITECH M190,U$s 13.13,$ 3806.54,+10.5%,Ver Detalles,INFORMATICA - Mouses
69124015,Mouse Inalambrico LOGITECH M280,U$s 46.53,$ 13493.70,+10.5%,,INFORMATICA - Mouses
69124019,Mouse Inalambrico LOGITECH M350 Pebble Blanco,U$s 59.08,$ 17133.20,+10.5%,Ver Detalles,INFORMATICA - Mouses
69124021,Mouse Inalambrico NETMAK NM-MW08,U$s 7.70,$ 2232.13,+10.5%,,INFORMATICA - Mouses
69124020,Mouse Inalambrico NETMAK NM-W40,U$s 6.61,$ 1918.06,+10.5%,Ver Detalles,INFORMATICA - Mouses
186,Mouse Inalambrico NOGA NGM-426,U$s 11.64,$ 3375.60,+10.5%,Ver Detalles,INFORMATICA - Mouses
70020823,Mouse Inalambrico WESDAR X19,U$s 6.93,$ 2009.70,+10.5%,,INFORMATICA - Mouses
70020715,Mouse Logitech Wir Lift Ergo Rose 910-006472,U$s 142.86,$ 41429.40,+10.5%,,INFORMATICA - Mouses
70020716,MOUSE LOGITECH WIR M220 SILENT,U$s 29.39,$ 8524.26,+10.5%,,INFORMATICA - Mouses
70020717,Mouse Logitech Wir M650 Graphite 910-006250,U$s 61.25,$ 17762.21,+10.5%,,INFORMATICA - Mouses
70020718,Mouse Logitech Wir Mini M187 ,U$s 32.80,$ 9510.84,+10.5%,,INFORMATICA - Mouses
70020719,Mouse Logitech Wir MX Anywhere 3,U$s 126.57,$ 36705.30,+10.5%,,INFORMATICA - Mouses
70020720,Mouse Logitech Wir POP Mouse ,U$s 51.03,$ 14799.28,+10.5%,,INFORMATICA - Mouses
7234,Mouse Retractil USB NOGA NG-221,U$s 5.91,$ 1713.90,+10.5%,Ver Detalles,INFORMATICA - Mouses
9159,Mouse USB BRB STR41,U$s 3.29,$ 955.26,+10.5%,,INFORMATICA - Mouses
8097,Mouse USB GENIUS DX-110 Negro,U$s 11.79,$ 3420.55,+10.5%,Ver Detalles,INFORMATICA - Mouses
1054,Mouse USB GENIUS DX-120 Negro,U$s 11.79,$ 3420.55,+10.5%,Ver Detalles,INFORMATICA - Mouses
69124018,Mouse USB GENIUS Micro Traveller V2,U$s 24.44,$ 7087.89,+10.5%,Ver Detalles,INFORMATICA - Mouses
27597,Mouse USB GLOBAL M260,U$s 3.15,$ 914.66,+10.5%,,INFORMATICA - Mouses
9090,Mouse USB KOLKE KM-117N Negro,U$s 1.75,$ 508.37,+10.5%,Ver Detalles,INFORMATICA - Mouses
7525,Mouse USB KOLKE KM-117R Rojo,U$s 1.75,$ 508.37,+10.5%,Ver Detalles,INFORMATICA - Mouses
9084,Mouse USB LOGITECH M100,U$s 8.73,$ 2531.41,+10.5%,Ver Detalles,INFORMATICA - Mouses
9085,Mouse USB LOGITECH M105,U$s 13.19,$ 3824.81,+10.5%,,INFORMATICA - Mouses
1074,Mouse USB LOGITECH M110,U$s 8.00,$ 2318.55,+10.5%,Ver Detalles,INFORMATICA - Mouses
6069,Mouse USB LOGITECH M90,U$s 8.62,$ 2500.67,+10.5%,Ver Detalles,INFORMATICA - Mouses
9065,Mouse USB MICROSOFT Compact 500 U81-00010,U$s 9.91,$ 2873.90,+10.5%,Ver Detalles,INFORMATICA - Mouses
69111007,Mouse USB NETMAK NM-M01,U$s 2.04,$ 591.60,+10.5%,,INFORMATICA - Mouses
7005,Mouse USB NOGA EVOLUTION MGM-424,U$s 6.32,$ 1832.80,+10.5%,Ver Detalles,INFORMATICA - Mouses
7010,Mouse USB NOGA EVOLUTION MGM-427,U$s 6.32,$ 1832.80,+10.5%,Ver Detalles,INFORMATICA - Mouses
1627,Mouse USB NOGA NG-611U Negro,U$s 2.69,$ 779.52,+10.5%,Ver Detalles,INFORMATICA - Mouses
70020598,Pad Mouse con Gel BKT BKTGELAZ Azul,U$s 8.42,$ 2440.93,+21%,Ver Detalles,INFORMATICA - Mouses
70020601,Pad Mouse con Gel BKT BKTGELGR Gris,U$s 8.42,$ 2440.93,+21%,Ver Detalles,INFORMATICA - Mouses
70020602,Pad Mouse con Gel BKT BKTGELNG Negro ,U$s 8.42,$ 2440.93,+21%,Ver Detalles,INFORMATICA - Mouses
70020599,Pad Mouse con Gel BKT BKTGELRJ Rojo,U$s 8.42,$ 2440.93,+21%,Ver Detalles,INFORMATICA - Mouses
