Unnamed: 0,Accesorios / Auriculares,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
0413399,VGA Gigabyte GeForce RTX 3060 GAMING OC 12G (9312),Gigabyte,GV-N3060GAMING OC-12GD,US$,958.08,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0415432,VGA Gigabyte GeForce RTX 3060 GAMING OC 8G (1957),Gigabyte,GV-N3060GAMING OC-8GD,US$,817.87,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0415431,VGA Gigabyte GeForce RTX 4070 EAGLE OC 12G (2961),Gigabyte,GV-N4070EAGLE OC-12GD 1.0,US$,1376.50,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0415433,VGA Gigabyte GeForce RTX 4090 WINDFORCE 24G (1476),Gigabyte,GV-N4090WF3-24GD 1.0,US$,3668.37,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0414748,VGA MSI GeForce GTX 1630 AERO ITX 4G OC (3537),MSI,GTX 1630 AERO ITX 4G OC,US$,465.02,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0414749,VGA MSI GeForce GTX 1630 VENTUS XS 4G OC (3520),MSI,GTX 1630 VENTUS XS 4G OC,US$,475.55,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0415455,VGA MSI GeForce RTX 3050 AERO ITX 8G OC (3301),MSI,RTX 3050 AERO ITX 8G OC,US$,732.52,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0414191,VGA MSI GeForce RTX 3050 GAMING X 8G (5092),MSI,RTX 3050 GAMING X 8G,US$,879.68,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0414221,VGA MSI GeForce RTX 3050 VENTUS 2 X 8G OC (9953),MSI,RTX 3050 VENTUS 2X 8G OC,US$,821.44,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0415454,VGA MSI GeForce RTX 3050 VENTUS 2X 8G OCV1 (3541),MSI,RTX 3050 VENTUS 2X 8G OCV1,US$,791.60,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0415452,VGA MSI GeForce RTX 4070 GAMING X TRIO 12G (7797),MSI,RTX 4070 GAMING X TRIO 12G,US$,1398.30,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0415145,VGA MSI GeForce RTX 4090 GAMING TRIO 24G (9231),MSI,RTX 4090 GAMING TRIO 24G,US$,3685.20,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0414064,VGA Gigabyte GeForce GTX 1650 Rev 2.0 OC 4GD GDDR6 SINGLE FAN (6922),Gigabyte,GV-N1656OC-4GD Rev2.0,US$,510.93,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0413398,VGA Gigabyte GeForce RTX 3060 EAGLE OC 12G 2.0 LHR (9305),Gigabyte,GV-N3060EAGLE OC-12GD 2.0,US$,906.16,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0410504,VGA MSI GeForce GT 210 1GB LP DDR3 (5222),MSI,N210-MD1G/D3,US$,84.05,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0411806,VGA MSI GeForce GT 710 2G LP DDR3 (0427),MSI,GT 710 2G LP,US$,130.46,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0413036,VGA MSI GeForce GTX 1650 D6 Ventus XS OCV (4526),MSI,GTX 1650 D6 VENTUS XS OCV1,US$,498.73,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0413705,VGA MSI GeForce RTX 3060 Ti VENTUS 2X 8G OCV1 LHR (2061),MSI,RTX 3060 Ti VENTUS 2X 8G OCV1 LHR,US$,978.79,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0413812,VGA MSI GeForce RTX 3060 Ti VENTUS 3X OC 8G LHR (2047),MSI,RTX 3060 TI VENTUS 3X 8G OC LHR,US$,1008.76,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
0413316,VGA MSI GeForce RTX 3060 VENTUS 2X 12G OC (3814),MSI,RTX 3060 VENTUS 2X 12G OC,US$,967.14,10.50,0.00,Placas de video / Línea NVIDIA GEFORCE
,Seguridad / Accesorios,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415296,Caja de empalme Hikvision p/cámara domo (0579),Hikvision,DS-1280ZJ-S,US$,38.79,21.00,0.00,Seguridad / Accesorios
0415297,Caja de empalme Hikvision p/cámara domo y bullet (0955),Hikvision,DS-1280ZJ-XS,US$,23.59,21.00,0.00,Seguridad / Accesorios
0415304,Pack x10 Video Balun 1-ch,Hikvision,DS-1H18S/E(C)(O-STD)Pack x10,US$,51.13,21.00,0.00,Seguridad / Accesorios
0415295,Soporte horizontal Hikvision 127 × 46 × 250 mm (1533),Hikvision,DS-1275ZJ-SUS,US$,62.28,21.00,0.00,Seguridad / Accesorios
0415293,Soporte vertical Hikvision 127 × 46 × 250 mm (4044),Hikvision,DS-1275ZJ(SPTZ),US$,34.37,21.00,0.00,Seguridad / Accesorios
0415294,Soporte vertical Hikvision 144 × 131.6 × 44.3 mm (2337),Hikvision,DS-1275ZJ-S-SUS,US$,47.32,21.00,0.00,Seguridad / Accesorios
0415298,Soporte vertical Hikvision 250 × 127 × 46 mm (1860),Hikvision,DS-1475ZJ-SUS,US$,62.28,21.00,0.00,Seguridad / Accesorios
,Seguridad / Alarmas,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415219,Cámara PIR de detección de movimiento (1945),Hikvision,DS-PDPC12PF-EG2-WB(O-STD),US$,191.28,21.00,0.00,Seguridad / Alarmas
0415221,Control remoto (AxPro) (5074),Hikvision,DS-PKF1-WB((O-STD),US$,41.33,21.00,0.00,Seguridad / Alarmas
0415217,Interruptor magnético wireles (AxPRO) (5784),Hikvision,DS-PDMC-EG2-WB(O-STD),US$,47.64,10.50,0.00,Seguridad / Alarmas
0415215,Kit de alarma Hikvision 48 zonas (AxPRO) (1936),Hikvision,DS-PWA48-Kit-WB(O-STD)/ARGENTINA,US$,432.82,21.00,0.00,Seguridad / Alarmas
0415220,Teclado wireless (AxPRO) (5098),Hikvision,DS-PK1-E-WB(O-STD),US$,115.94,21.00,0.00,Seguridad / Alarmas
,Seguridad / Cámaras Analógicas,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415231,Cámara Bullet 2MP Fixed 2.8mm ColorVu 20m IP67 (4703),Hikvision,DS-2CE10DF0T-F(2.8mm)(O-STD),US$,51.89,21.00,0.00,Seguridad / Cámaras Analógicas
0415232,Cámara Bullet 2MP Fixed 2.8mm ColorVu 20m IP67 Plástico (4734),Hikvision,DS-2CE10DF0T-PF(2.8mm)(O-STD),US$,48.49,21.00,0.00,Seguridad / Cámaras Analógicas
0415237,Cámara Bullet 2MP Fixed 2.8mm ColorVu 20m WDR 130dB IP67 (8801),Hikvision,DS-2CE10DF3T-F(2.8mm)(O-STD),US$,67.06,21.00,0.00,Seguridad / Cámaras Analógicas
0415233,Cámara Bullet 2MP Fixed 2.8mm ColorVu 40m IP67 (4857),Hikvision,DS-2CE12DF0T-F(2.8mm)(O-STD),US$,72.00,21.00,0.00,Seguridad / Cámaras Analógicas
0415328,Cámara Bullet 2MP Fixed 2.8mm ColorVu Dual Light 20m IP67 Audio (1567),Hikvision,DS-2CE10DF0T-FS(2.8mm)(O-STD),US$,55.18,21.00,0.00,Seguridad / Cámaras Analógicas
0415227,Cámara Bullet 2MP Fixed 2.8mm Dual Light 20m IP67 Audio Plástico (6953),Hikvision,DS-2CE16D0T-LPFS(2.8mm)(O-STD),US$,44.98,21.00,0.00,Seguridad / Cámaras Analógicas
0415228,Cámara Bullet 2MP Fixed 2.8mm Dual Light 40m IP67 Audio (6915),Hikvision,DS-2CE17D0T-LFS(2.8mm)(O-STD),US$,62.44,21.00,0.00,Seguridad / Cámaras Analógicas
0415327,Cámara Bullet 2MP Fixed 2.8mm Dual Light IR30m IP67 Audio (6960),Hikvision,DS-2CE16D0T-LFS(2.8mm)(O-STD),US$,49.59,21.00,0.00,Seguridad / Cámaras Analógicas
0415223,Cámara Bullet 2MP Fixed 2.8mm IR20m IP67 (8566),Hikvision,DS-2CE16D0T-EXIF(2.8mm)(O-STD),US$,39.03,21.00,0.00,Seguridad / Cámaras Analógicas
0415224,Cámara Bullet 2MP Fixed 2.8mm IR20m IP67 Plástico (8603),Hikvision,DS-2CE16D0T-EXIPF(2.8mm)(O-STD),US$,33.67,21.00,0.00,Seguridad / Cámaras Analógicas
0415325,Cámara Bullet 2MP Varifocal 2.7-13.5mm IR40m IP67 (7531),Hikvision,DS-2CE19D0T-VFIT3F(2.7-13.5mm)(O-STD)(C),US$,91.06,21.00,0.00,Seguridad / Cámaras Analógicas
0415335,Cámara Bullet 3K Fixed 2.8mm ColorVu 20m IP67 Audio (0428),Hikvision,DS-2CE10KF0T-FS(2.8mm)(O-STD),US$,81.71,21.00,0.00,Seguridad / Cámaras Analógicas
0415336,Cámara Bullet 3K Fixed 2.8mm ColorVu 20m IP67 Audio Plástico (0442),Hikvision,DS-2CE10KF0T-PFS(2.8mm)(O-STD),US$,76.71,21.00,0.00,Seguridad / Cámaras Analógicas
0415337,Cámara Bullet 3K Fixed 2.8mm ColorVu 40m IP67 Audio (0398),Hikvision,DS-2CE12KF0T-FS(2.8mm)(O-STD),US$,100.63,21.00,0.00,Seguridad / Cámaras Analógicas
0415330,Cámara Bullet 3K Fixed 2.8mm Dual Light IR25m IP67 Audio Plástico  (3234),Hikvision,DS-2CE16K0T-LPFS(2.8mm)(O-STD),US$,56.14,21.00,0.00,Seguridad / Cámaras Analógicas
0415329,Cámara Bullet 3K Fixed 2.8mm Dual Light IR30m IP67 Audio (3210),Hikvision,DS-2CE16K0T-LFS(2.8mm)(O-STD),US$,59.41,21.00,0.00,Seguridad / Cámaras Analógicas
0415331,Cámara Bullet 3K Fixed 2.8mm Dual Light IR40m IP67 Audio (3203),Hikvision,DS-2CE17K0T-LFS(2.8mm)(O-STD),US$,71.78,21.00,0.00,Seguridad / Cámaras Analógicas
0415239,Cámara PT 2MP Fixed 2.8mm ColorVu 20m WDR 130dB Audio Plástico (5079),Hikvision,DS-2CE70DF3T-PTS(2.8mm)(O-STD),US$,78.52,21.00,0.00,Seguridad / Cámaras Analógicas
0415234,Cámara Turret 2MP Fixed 2.8mm ColorVu 20m IP67 (4826),Hikvision,DS-2CE70DF0T-MF(2.8mm)(O-STD),US$,51.75,21.00,0.00,Seguridad / Cámaras Analógicas
0415235,Cámara Turret 2MP Fixed 2.8mm ColorVu 20m IP67 Audio (5938),Hikvision,DS-2CE70DF0T-MFS(2.8mm)(O-STD),US$,54.83,21.00,0.00,Seguridad / Cámaras Analógicas
0415236,Cámara Turret 2MP Fixed 2.8mm ColorVu 20m Plástico (4796),Hikvision,DS-2CE70DF0T-PF(2.8mm)(O-STD),US$,45.88,21.00,0.00,Seguridad / Cámaras Analógicas
0415238,Cámara Turret 2MP Fixed 2.8mm ColorVu 20m WDR 130dB IP67 Audio (7421),Hikvision,DS-2CE70DF3T-MFS(2.8mm)(O-STD),US$,73.57,21.00,0.00,Seguridad / Cámaras Analógicas
0415230,Cámara Turret 2MP Fixed 2.8mm Dual Light 20m Audio Plástico (6878),Hikvision,DS-2CE76D0T-LPFS(2.8mm)(O-STD),US$,47.33,21.00,0.00,Seguridad / Cámaras Analógicas
0415229,Cámara Turret 2MP Fixed 2.8mm Dual Light 20m IP67 Audio (6892),Hikvision,DS-2CE76D0T-LMFS(2.8mm)(O-STD),US$,49.09,21.00,0.00,Seguridad / Cámaras Analógicas
0415225,Cámara Turret 2MP Fixed 2.8mm EXIR 20m IP67 (8573),Hikvision,DS-2CE76D0T-EXIMF(2.8mm)(O-STD),US$,38.01,21.00,0.00,Seguridad / Cámaras Analógicas
0415226,Cámara Turret 2MP Fixed 2.8mm EXIR 20m Plástico (8610),Hikvision,DS-2CE76D0T-EXIPF(2.8mm)(O-STD),US$,29.91,21.00,0.00,Seguridad / Cámaras Analógicas
0415326,Cámara Turret 2MP Varifocal 2.7-13.5mm IR40m IP67 (7517),Hikvision,DS-2CE79D0T-VFIT3F(2.7-13.5mm)(O-STD)(C),US$,91.13,21.00,0.00,Seguridad / Cámaras Analógicas
0415338,Cámara Turret 3K Fixed 2.8mm ColorVu 20m Audio (0503),Hikvision,DS-2CE70KF0T-PFS(2.8mm)(O-STD),US$,75.42,21.00,0.00,Seguridad / Cámaras Analógicas
0415333,Cámara Turret 3K Fixed 2.8mm Dual Light IR20m Audio (3173),Hikvision,DS-2CE76K0T-LPFS(2.8mm)(O-STD),US$,53.20,21.00,0.00,Seguridad / Cámaras Analógicas
0415332,Cámara Turret 3K Fixed 2.8mm Dual Light IR30m IP67 Audio (3159),Hikvision,DS-2CE76K0T-LMFS(2.8mm)(O-STD),US$,59.69,21.00,0.00,Seguridad / Cámaras Analógicas
0415334,Cámara Turret 3K Fixed 2.8mm Dual Light IR40 Audio (3258),Hikvision,DS-2CE78K0T-LFS(2.8mm)(O-STD),US$,66.88,21.00,0.00,Seguridad / Cámaras Analógicas
,Seguridad / Cámaras Especiales,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415339,Cámara PTZ 2MP 25X IR100m WDR 120dB IP66 (0458),Hikvision,DS-2DE4225IW-DE(O-STD)(T5),US$,701.43,21.00,0.00,Seguridad / Cámaras Especiales
0415340,Cámara Solar 4MP 4mm PIR30m IP66 Audio (8541),Hikvision,DS-2XS2T41G0-ID/4G/C04S05(4mm)(LA),US$,610.85,21.00,0.00,Seguridad / Cámaras Especiales
0415341,Cámara Solar Bullet 8MP 4mm Fixed ColorVu 30m WDR 130dB IP67 (7034),Hikvision,DS-2XS6A87G1-LS/C36S80(4mm)(O-STD)(LA),US$,4821.93,21.00,0.00,Seguridad / Cámaras Especiales
,Seguridad / Cámaras IP,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415342,Cámara Bullet 2MP Fixed 2.8mm EXIR30m IP67 (1376),Hikvision,DS-2CD1023G2-I(2.8mm)(O-STD),US$,75.05,21.00,0.00,Seguridad / Cámaras IP
0415349,Cámara Bullet 2MP Fixed 2.8mm IR60m WDR 120dB IP67 AcuSense (5642),Hikvision,DS-2CD2T23G2-2I(2.8mm)(D)(O-STD),US$,228.10,21.00,0.00,Seguridad / Cámaras IP
0415351,Cámara Bullet 2MP Fixed 2MP 2.8mm DWDR IP66 (2685),Hikvision,DS-2CV1021G0-IDW1(2.8mm)(D)(O-STD)/FUS,US$,84.39,21.00,0.00,Seguridad / Cámaras IP
0415353,Cámara Bullet 2MP Varifocal 2.8-12mm IR60m WDR 120dB IP67 IK10 AcuSense (5758),Hikvision,DS-2CD2623G2-IZS(2.8-12mm)(D)(O-STD),US$,362.75,21.00,0.00,Seguridad / Cámaras IP
0415343,Cámara Bullet 4MP Fixed 2.8mm ColorVu 30m WDR 120dB IP67 (8529),Hikvision,DS-2CD1047G2-L(2.8mm)(O-STD),US$,128.92,21.00,0.00,Seguridad / Cámaras IP
0415357,Cámara Bullet 4MP Fixed 2.8mm ColorVu 40m WDR 130dB IP67 (3832),Hikvision,DS-2CD2047G2-LU(2.8mm)(C)(O-STD),US$,263.28,21.00,0.00,Seguridad / Cámaras IP
0415346,Cámara Bullet 4MP Fixed 2.8mm IR40m WDR 120dB IP67 AcuSense (3681),Hikvision,DS-2CD2043G2-I(2.8mm)(O-STD),US$,216.03,21.00,0.00,Seguridad / Cámaras IP
0415345,Cámara Bullet 4MP Fixed 4mm ColorVu 30m WDR 120dB IP67 (2151),Hikvision,DS-2CD1T27G2-L(4mm)(O-STD),US$,97.50,21.00,0.00,Seguridad / Cámaras IP
0415350,Cámara Bullet 4MP Fixed 4mm IR80m WDR 120dB IP67 AcuSense (0832),Hikvision,DS-2CD2T43G2-4I(4mm)(O-STD),US$,253.18,21.00,0.00,Seguridad / Cámaras IP
0415358,Cámara Bullet 4MP Varifocal 2.8-12mm IR 60m WDR 120dB IP67 IK10 AcuSense (3528),Hikvision,DS-2CD2646G2T-IZS(2.8-12mm)(C)(O-STD),US$,617.20,21.00,0.00,Seguridad / Cámaras IP
0415354,Cámara Bullet 4MP Varifocal 2.8-12mm IR60m WDR 120dB IP67 IK10 AcuSense (3741),Hikvision,DS-2CD2643G2-IZS(2.8-12mm)(O-STD),US$,414.64,21.00,0.00,Seguridad / Cámaras IP
0415359,Cámara Bullet 5MP Varifocal 2.7-13.5mm IR80m IP67 IK10 AcuSense (9810),Hikvision,DS-2CD3656G2-IZS(2.7-13.5mm)(C)(O-STD),US$,702.78,21.00,0.00,Seguridad / Cámaras IP
0415352,Cámara Domo 2MP Fixed 2.8mm EXIR30m IP66 Audio (7658),Hikvision,DS-2CV2121G2-IDW(2.8mm)(O-STD)/FUS,US$,131.64,21.00,0.00,Seguridad / Cámaras IP
0415347,Cámara Domo 2MP Fixed 2.8mm IR20m WDR 120dB IP67 IK10 AcuSense (2703),Hikvision,DS-2CD2123G2-IU(2.8mm)(D)(O-STD),US$,209.34,21.00,0.00,Seguridad / Cámaras IP
0415355,Cámara Domo 2MP Varifocal 2.8-12mm IR40m WDR 120dB IP67 IK10 AcuSense (5819),Hikvision,DS-2CD2723G2-IZS(2.8-12mm)(D)(O-STD),US$,362.75,21.00,0.00,Seguridad / Cámaras IP
0415344,Cámara Domo 4MP Fixed 2.8mm EXIR30m WDR 120dB IP67 (8208),Hikvision,DS-2CD1343G2-I(2.8mm)(O-STD),US$,112.86,21.00,0.00,Seguridad / Cámaras IP
0415348,Cámara Domo 4MP Fixed 2.8mm IR30m WDR 120dB IP67 AcuSense (0894),Hikvision,DS-2CD2143G2-IU(2.8mm)(O-STD),US$,228.10,21.00,0.00,Seguridad / Cámaras IP
0415356,Cámara Domo 4MP Varifocal 2.8-12mm IR40m WDR 120dB IP67 IK10 AcuSense(0573),Hikvision,DS-2CD2743G2-IZS(2.8-12mm)(O-STD),US$,414.64,21.00,0.00,Seguridad / Cámaras IP
0415241,Cámara IP Bullet 2MP Fixed 2.8mm ColorVu 30m IP67 (2052),Hikvision,DS-2CD1027G2-L(2.8mm)(O-STD),US$,84.88,21.00,0.00,Seguridad / Cámaras IP
0415240,Cámara IP Bullet 2MP Fixed 2.8mm EXIR 30m IP67 Audio (1352),Hikvision,DS-2CD1023G2-IUF(2.8mm)(O-STD),US$,87.98,21.00,0.00,Seguridad / Cámaras IP
0415257,Cámara IP Bullet 2MP Fixed 2.8mm EXIR 30m IP67 Audio WiFi (2661),Hikvision,DS-2CV2021G2-IDW(2.8mm)(D)(O-STD)/FUS,US$,131.64,21.00,0.00,Seguridad / Cámaras IP
0415252,Cámara IP Bullet 2MP Fixed 2.8mm IR30m WDR 120dB IP67 (2650),Hikvision,DS-2CD2021G1-I(2.8mm)(C)(O-STD),US$,150.24,21.00,0.00,Seguridad / Cámaras IP
0415254,Cámara IP Bullet 2MP Fixed 2.8mm IR40m WDR 120dB IP67 (6069),Hikvision,DS-2CD2023G2-I(2.8mm)(D)(O-STD),US$,201.02,21.00,0.00,Seguridad / Cámaras IP
0415249,Cámara IP Bullet 2MP Varifocal 2.8-12mm EXIR 50m IP67 (1963),Hikvision,DS-2CD1623G2-IZ(2.8-12mm)(O-STD),US$,210.15,21.00,0.00,Seguridad / Cámaras IP
0415242,Cámara IP Bullet 4MP Fixed 2.8mm EXIR 30m IP67 (8147),Hikvision,DS-2CD1043G2-I(2.8mm)(O-STD),US$,112.86,21.00,0.00,Seguridad / Cámaras IP
0415250,Cámara IP Bullet 4MP Varifocal 2.8-12mm EXIR 50m IP67 Audio (1994,Hikvision,DS-2CD1643G2-IZS(2.8-12mm)(O-STD),US$,232.16,21.00,0.00,Seguridad / Cámaras IP
0415255,Cámara IP Bullet 5MP Varifocal 2.7-13.5mm IR40m IP67 (0007),Hikvision,DS-2CD3651G0-IZS(2.7-13.5mm)(C)(O-STD),US$,300.45,21.00,0.00,Seguridad / Cámaras IP
0415244,Cámara IP Domo 2MP Fixed 2.8mm ColorVu 30m IP67 IK08 (2205),Hikvision,DS-2CD1127G2-L(2.8mm)(O-STD),US$,97.29,21.00,0.00,Seguridad / Cámaras IP
0415243,Cámara IP Domo 2MP Fixed 2.8mm EXIR 30m IP67 (1314),Hikvision,DS-2CD1123G2-I(2.8mm)(O-STD),US$,84.58,21.00,0.00,Seguridad / Cámaras IP
0415253,Cámara IP Domo 2MP Fixed 2.8mm IR30m WDR 120dB IP67 IK10 (2674),Hikvision,DS-2CD2121G0-I(2.8mm)(C)(O-STD),US$,150.58,21.00,0.00,Seguridad / Cámaras IP
0415251,Cámara IP Domo 2MP Varifocal 2.8-12mm EXIR 30m IP67 IK10 (1888),Hikvision,DS-2CD1723G2-IZ(2.8-12mm)(O-STD),US$,210.19,21.00,0.00,Seguridad / Cámaras IP
0415247,Cámara IP Turret 2MP Fixed 2.8mm ColorVu 30m IP67 (2113),Hikvision,DS-2CD1327G2-L(2.8mm)(O-STD),US$,84.88,21.00,0.00,Seguridad / Cámaras IP
0415245,Cámara IP Turret 2MP Fixed 2.8mm EXIR 30m IP67 (1239),Hikvision,DS-2CD1323G2-I(2.8mm)(O-STD),US$,75.28,21.00,0.00,Seguridad / Cámaras IP
0415248,Cámara IP Turret 4MP Fixed 2.8mm ColorVu 30m IP67 (8604),Hikvision,DS-2CD1347G2-L(2.8mm)(O-STD),US$,128.80,21.00,0.00,Seguridad / Cámaras IP
0415256,Cámara IP Turret 5MP Varifocal 2.7-13.5mm IR40m IP67 (0014),Hikvision,DS-2CD3751G0-IZS(2.7-13.5mm)(C)(O-STD),US$,300.90,21.00,0.00,Seguridad / Cámaras IP
0414147,TAPO C320WS Camara IP Day/Night SD Wifi Ext HD(7031),TP-Link,Tapo C320WS,US$,148.00,21.00,0.00,Seguridad / Cámaras IP
0412405,TAPO C100 Camara IP Day/Night SD Wifi (3222),TP-Link,TAPO C100,US$,67.66,21.00,0.00,Seguridad / Cámaras IP
0412156,TAPO C200 Camara IP Mov Remoto Day/Night SD Wifi (8095),TP-Link,TAPO C200,US$,79.49,21.00,0.00,Seguridad / Cámaras IP
0413320,TAPO C310 Camara IP Day/Night SD Wifi Exterior (0911),TP-Link,Tapo C310,US$,128.20,21.00,0.00,Seguridad / Cámaras IP
,Seguridad / Cámaras PTZ,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415259,Cámara PTZ 2MP 32X WDR 120dB IP66 IK10 PoE (0519),Hikvision,DS-2DE5232W-AE(O-STD)(T5),US$,1036.18,21.00,0.00,Seguridad / Cámaras PTZ
0415260,Cámara PTZ 2MP 32X WDR 120dB IR200m IP66 IK10 PoE (7114),Hikvision,DS-2DE7A232IW-AEB(O-STD)(T5),US$,1220.87,21.00,0.00,Seguridad / Cámaras PTZ
0415258,Cámara TandemVu PTZ 4MP 25X IR100 IP66 PoE (2526),Hikvision,DS-2SE4C425MWG-E(14F0)(O-STD),US$,1012.57,21.00,0.00,Seguridad / Cámaras PTZ
,Seguridad / Controles de Acceso,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415271,Botón de emergencia verde (1204),Hikvision,DS-K7PEB/Green(O-NEU),US$,37.69,10.50,0.00,Seguridad / Controles de Acceso
0415262,Lectora de tarjeta (con teclado) Wiegand IP65 (9258),Hikvision,DS-K1802MK(O-STD),US$,46.34,10.50,0.00,Seguridad / Controles de Acceso
0415263,Terminal de acceso c/reconocimiento facial (1.5k rostros y 3k tarjetas) (7120),Hikvision,DS-K1T343MWX(O-STD),US$,257.46,10.50,0.00,Seguridad / Controles de Acceso
,Seguridad / DVR,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415279,DVR 16-ch 1080p 1U H.265 Acusense (2672),Hikvision,iDS-7216HQHI-M1/E(STD)(C),US$,373.23,21.00,23.46,Seguridad / DVR
0415278,DVR 16-ch 1080p 1U H.265 Acusense Rec. Facial (8864),Hikvision,iDS-7216HQHI-M1/FA(STD),US$,403.26,21.00,23.46,Seguridad / DVR
0415360,DVR 16-ch analógicos 2-ch IP 1080p 1 SATA H.265 1U (0936),Hikvision,DS-7216HGHI-M1(STD)(C),US$,200.90,21.00,23.46,Seguridad / DVR
0415363,DVR 16-ch analógicos 8-ch IP (hasta 24-ch) 1080 2 SATA H.265 1U AcuSense Rec. Facial (7682),Hikvision,iDS-7216HQHI-M2/FA(STD),US$,441.62,21.00,23.46,Seguridad / DVR
0415365,DVR 32-ch analógicos 8-ch IP (hasta 40-ch) 1080p 2 SATA H.265 1U AcuSense Audio (2764),Hikvision,iDS-7232HQHI-M2/S(STD)(E),US$,913.20,21.00,23.46,Seguridad / DVR
0415276,DVR 4-ch 1080p 1U H.265 AcuSense Rec. Facial (3909),Hikvision,iDS-7204HQHI-M1/FA(STD)(C),US$,162.55,21.00,0.00,Seguridad / DVR
0415274,DVR 4-ch analógicos 1-ch IP (hasta 5-ch IP) 720p 1 SATA H.265 1U (0950),Hikvision,DS-7204HGHI-M1(STD)(C),US$,88.74,21.00,23.46,Seguridad / DVR
0415361,DVR 4-ch analógicos 2-ch IP (hasta 6-ch) 1080p 1 SATA H.265 1U AcuSense (1438),Hikvision,iDS-7204HQHI-M1/E(STD)(C),US$,142.24,21.00,23.46,Seguridad / DVR
0415277,DVR 8-ch 1080p 1U H.265 Acusense Rec. Facial (3800),Hikvision,iDS-7208HQHI-M1/FA(STD)(C),US$,235.69,21.00,23.46,Seguridad / DVR
0415275,DVR 8-ch analógicos 2-ch IP (hasta 10-ch IP) 720p 1 SATA H.265 1U (0943),Hikvision,DS-7208HGHI-M1(STD)(C),US$,106.63,21.00,23.46,Seguridad / DVR
0415362,DVR 8-ch analógicos 2-ch IP (hasta 10-ch) 1080p 1 SATA H.265 1U AcuSense (1421),Hikvision,iDS-7208HQHI-M1/E(STD)(C),US$,208.32,21.00,23.46,Seguridad / DVR
,Seguridad / NVR,,,,,,,
Codigo,Producto,Fabricante,Nro. de Parte,Moneda,Precio,IVA,Imp. Int.,
0415373,NVR 16-ch 4K 16p PoE 2 SATA 1U (6222),Hikvision,DS-7616NI-Q2/16P(STD)(C),US$,458.90,21.00,23.46,Seguridad / NVR
0415284,NVR 16-ch 4K 1U (3023),Hikvision,DS-7616NI-Q1(STD)(C),US$,192.86,21.00,23.46,Seguridad / NVR
0415371,NVR 16-ch 4K 2 SATA 1U (2996),Hikvision,DS-7616NI-Q2(STD)(C),US$,228.29,21.00,23.46,Seguridad / NVR
0415374,NVR 16-ch 4K 2 SATA 1U AcuSense (5184),Hikvision,DS-7616NXI-K2(STD),US$,316.91,21.00,23.46,Seguridad / NVR
0415281,NVR 4-ch Mini 1U (2162),Hikvision,DS-7104NI-Q1/M(STD)(C),US$,104.27,21.00,23.46,Seguridad / NVR
0415366,NVR 8-ch 1080p 8p PoE Mini 1U (2087),Hikvision,DS-7108NI-Q1/8P/M(STD)(C),US$,241.69,21.00,23.46,Seguridad / NVR
0415367,NVR 8-ch 4K 1U (2989),Hikvision,DS-7608NI-Q2(STD)(C),US$,261.53,21.00,23.46,Seguridad / NVR
0415283,NVR 8-ch 4K 1U (3016),Hikvision,DS-7608NI-Q1(STD)(C),US$,167.72,21.00,23.46,Seguridad / NVR
0415369,NVR 8-ch 4K 1U AcuSense (5191),Hikvision,DS-7608NXI-K2(STD),US$,279.45,21.00,23.46,Seguridad / NVR
